Country Or Territory;NUTS2;NUTS3;Year;Air Pollutant;Health Risk Scenario;Population;Populated Area [km2];Air Pollution Average [ug/m3];Air Pollution Population Weighted Average [ug/m3]
Germany;DE40;DE40A;2018;O3;WHO_2021_AQG_Scen_Base;209615;794;5749.7;5384.0
Germany;DE40;DE40B;2018;O3;WHO_2021_AQG_Scen_Base;121919;526;6801.0;6516.8
Germany;DE40;DE40C;2018;O3;WHO_2021_AQG_Scen_Base;179744;918;6413.1;6002.1
Germany;DE40;DE403;2018;O3;WHO_2021_AQG_Scen_Base;59861;76;5929.9;5512.2
Germany;DE40;DE404;2018;O3;WHO_2021_AQG_Scen_Base;159285;133;6032.7;5770.3
Germany;DE40;DE405;2018;O3;WHO_2021_AQG_Scen_Base;182855;644;5836.1;5410.3
Germany;DE40;DE40H;2018;O3;WHO_2021_AQG_Scen_Base;170332;738;6463.7;6041.6
Germany;DE40;DE40I;2018;O3;WHO_2021_AQG_Scen_Base;129181;1214;5657.0;5081.0
Germany;DE40;DE40D;2018;O3;WHO_2021_AQG_Scen_Base;103404;841;5712.3;5417.1
Germany;DE40;DE40E;2018;O3;WHO_2021_AQG_Scen_Base;211677;956;6317.7;5937.8
Germany;DE40;DE40F;2018;O3;WHO_2021_AQG_Scen_Base;82733;850;5580.5;5428.9
Germany;DE40;DE40G;2018;O3;WHO_2021_AQG_Scen_Base;124679;758;6721.6;6394.5
Germany;DE40;DE406;2018;O3;WHO_2021_AQG_Scen_Base;176423;905;6527.3;6034.2
Germany;DE40;DE407;2018;O3;WHO_2021_AQG_Scen_Base;114792;738;6738.1;6483.5
Germany;DE40;DE408;2018;O3;WHO_2021_AQG_Scen_Base;158304;654;5898.2;5582.5
Germany;DE40;DE409;2018;O3;WHO_2021_AQG_Scen_Base;197385;1177;5954.0;5600.0
Germany;DE40;DE40D;2018;PM2.5;WHO_2021_AQG_Scen_Base;103404;841;12.2;12.7
Germany;DE40;DE40E;2018;PM2.5;WHO_2021_AQG_Scen_Base;211677;956;12.4;13.4
Germany;DE40;DE40F;2018;PM2.5;WHO_2021_AQG_Scen_Base;82733;850;12.0;12.3
Germany;DE40;DE40G;2018;PM2.5;WHO_2021_AQG_Scen_Base;124679;758;14.0;15.2
Germany;DE40;DE401;2018;PM2.5;WHO_2021_AQG_Scen_Base;74672;130;12.7;13.3
Germany;DE40;DE402;2018;PM2.5;WHO_2021_AQG_Scen_Base;103178;109;14.6;15.4
Germany;DE40;DE40A;2018;PM2.5;WHO_2021_AQG_Scen_Base;209615;794;12.6;13.5
Germany;DE40;DE40B;2018;PM2.5;WHO_2021_AQG_Scen_Base;121919;526;13.1;13.8
Germany;DE40;DE40C;2018;PM2.5;WHO_2021_AQG_Scen_Base;179744;918;13.4;14.7
Germany;DE40;DE406;2018;PM2.5;WHO_2021_AQG_Scen_Base;176423;905;13.2;14.0
Germany;DE40;DE407;2018;PM2.5;WHO_2021_AQG_Scen_Base;114792;738;12.9;13.5
Germany;DE40;DE408;2018;PM2.5;WHO_2021_AQG_Scen_Base;158304;654;12.8;13.3
Germany;DE40;DE409;2018;PM2.5;WHO_2021_AQG_Scen_Base;197385;1177;14.0;14.4
Germany;DE40;DE403;2018;PM2.5;WHO_2021_AQG_Scen_Base;59861;76;15.4;17.3
Germany;DE40;DE404;2018;PM2.5;WHO_2021_AQG_Scen_Base;159285;133;13.3;13.8
Germany;DE40;DE405;2018;PM2.5;WHO_2021_AQG_Scen_Base;182855;644;12.9;14.0
Germany;DE40;DE40H;2018;PM2.5;WHO_2021_AQG_Scen_Base;170332;738;12.9;13.7
Germany;DE40;DE40I;2018;PM2.5;WHO_2021_AQG_Scen_Base;129181;1214;13.4;15.0
Germany;DE40;DE403;2019;NO2;WHO_2021_AQG_Scen_Base;60026;76;9.1;13.3
Germany;DE40;DE404;2019;NO2;WHO_2021_AQG_Scen_Base;159721;133;11.5;15.4
Germany;DE40;DE405;2019;NO2;WHO_2021_AQG_Scen_Base;183356;644;8.9;12.9
Germany;DE40;DE406;2019;NO2;WHO_2021_AQG_Scen_Base;176905;905;8.4;12.3
Germany;DE40;DE407;2019;NO2;WHO_2021_AQG_Scen_Base;115107;738;8.3;10.8
Germany;DE40;DE408;2019;NO2;WHO_2021_AQG_Scen_Base;158738;654;8.6;12.1
Germany;DE40;DE409;2019;NO2;WHO_2021_AQG_Scen_Base;197927;1177;8.5;12.0
Germany;DE40;DE40H;2019;NO2;WHO_2021_AQG_Scen_Base;170799;738;8.6;11.9
Germany;DE40;DE40I;2019;NO2;WHO_2021_AQG_Scen_Base;129535;1214;6.7;9.8
Germany;DE40;DE40A;2019;NO2;WHO_2021_AQG_Scen_Base;210190;794;8.7;13.2
Germany;DE40;DE40B;2019;NO2;WHO_2021_AQG_Scen_Base;122253;526;8.1;11.3
Germany;DE40;DE40C;2019;NO2;WHO_2021_AQG_Scen_Base;180238;918;8.0;11.5
Germany;DE40;DE401;2019;NO2;WHO_2021_AQG_Scen_Base;74877;130;9.2;12.9
Germany;DE40;DE402;2019;NO2;WHO_2021_AQG_Scen_Base;103461;109;10.1;14.1
Germany;DE40;DE40D;2019;NO2;WHO_2021_AQG_Scen_Base;103688;841;7.2;10.0
Germany;DE40;DE40E;2019;NO2;WHO_2021_AQG_Scen_Base;212256;956;8.5;12.0
Germany;DE40;DE40F;2019;NO2;WHO_2021_AQG_Scen_Base;82959;850;6.7;9.2
Germany;DE40;DE40G;2019;NO2;WHO_2021_AQG_Scen_Base;125020;758;7.3;10.6
Germany;DE40;DE403;2019;PM10;WHO_2021_AQG_Scen_Base;60026;76;16.8;18.3
Germany;DE40;DE404;2019;PM10;WHO_2021_AQG_Scen_Base;159721;133;15.6;16.3
Germany;DE40;DE405;2019;PM10;WHO_2021_AQG_Scen_Base;183356;644;15.4;16.5
Germany;DE40;DE401;2019;PM10;WHO_2021_AQG_Scen_Base;74877;130;14.9;15.6
Germany;DE40;DE402;2019;PM10;WHO_2021_AQG_Scen_Base;103461;109;16.5;17.3
Germany;DE40;DE40H;2019;PM10;WHO_2021_AQG_Scen_Base;170799;738;14.8;16.0
Germany;DE40;DE40I;2019;PM10;WHO_2021_AQG_Scen_Base;129535;1214;15.4;16.2
Germany;DE40;DE40A;2019;PM10;WHO_2021_AQG_Scen_Base;210190;794;15.0;16.3
Germany;DE40;DE40B;2019;PM10;WHO_2021_AQG_Scen_Base;122253;526;14.8;15.6
Germany;DE40;DE40C;2019;PM10;WHO_2021_AQG_Scen_Base;180238;918;15.3;16.6
Germany;DE40;DE406;2019;PM10;WHO_2021_AQG_Scen_Base;176905;905;15.1;16.1
Germany;DE40;DE407;2019;PM10;WHO_2021_AQG_Scen_Base;115107;738;14.7;15.2
Germany;DE40;DE408;2019;PM10;WHO_2021_AQG_Scen_Base;158738;654;15.0;15.9
Germany;DE40;DE409;2019;PM10;WHO_2021_AQG_Scen_Base;197927;1177;16.3;16.8
Germany;DE40;DE40D;2019;PM10;WHO_2021_AQG_Scen_Base;103688;841;14.5;15.3
Germany;DE40;DE40E;2019;PM10;WHO_2021_AQG_Scen_Base;212256;956;14.5;15.6
Germany;DE40;DE40F;2019;PM10;WHO_2021_AQG_Scen_Base;82959;850;14.5;14.9
Germany;DE40;DE40G;2019;PM10;WHO_2021_AQG_Scen_Base;125020;758;15.6;16.9
Germany;DE40;DE401;2019;PM2.5;WHO_2021_AQG_Scen_Base;74877;130;9.9;10.5
Germany;DE40;DE402;2019;PM2.5;WHO_2021_AQG_Scen_Base;103461;109;11.2;11.7
Germany;DE40;DE403;2019;PM2.5;WHO_2021_AQG_Scen_Base;60026;76;11.3;12.6
Germany;DE40;DE404;2019;PM2.5;WHO_2021_AQG_Scen_Base;159721;133;10.4;10.9
Germany;DE40;DE405;2019;PM2.5;WHO_2021_AQG_Scen_Base;183356;644;10.2;11.2
Germany;DE40;DE40H;2019;PM2.5;WHO_2021_AQG_Scen_Base;170799;738;10.0;10.8
Germany;DE40;DE40I;2019;PM2.5;WHO_2021_AQG_Scen_Base;129535;1214;10.0;10.8
Germany;DE40;DE406;2019;PM2.5;WHO_2021_AQG_Scen_Base;176905;905;10.2;11.0
Germany;DE40;DE407;2019;PM2.5;WHO_2021_AQG_Scen_Base;115107;738;10.1;10.5
Germany;DE40;DE408;2019;PM2.5;WHO_2021_AQG_Scen_Base;158738;654;10.0;10.6
Germany;DE40;DE409;2019;PM2.5;WHO_2021_AQG_Scen_Base;197927;1177;10.7;11.5
Germany;DE40;DE40D;2019;PM2.5;WHO_2021_AQG_Scen_Base;103688;841;9.6;10.1
Germany;DE40;DE40E;2019;PM2.5;WHO_2021_AQG_Scen_Base;212256;956;9.7;10.5
Germany;DE40;DE40F;2019;PM2.5;WHO_2021_AQG_Scen_Base;82959;850;9.6;9.9
Germany;DE40;DE40G;2019;PM2.5;WHO_2021_AQG_Scen_Base;125020;758;10.8;11.5
Germany;DE40;DE40A;2019;PM2.5;WHO_2021_AQG_Scen_Base;210190;794;10.0;11.0
Germany;DE40;DE40B;2019;PM2.5;WHO_2021_AQG_Scen_Base;122253;526;10.2;10.7
Germany;DE40;DE40C;2019;PM2.5;WHO_2021_AQG_Scen_Base;180238;918;10.3;11.3
Germany;DE40;DE403;2020;PM2.5;WHO_2021_AQG_Scen_Base;60133;76;10.3;11.1
Germany;DE40;DE404;2020;PM2.5;WHO_2021_AQG_Scen_Base;160004;133;9.7;10.1
Germany;DE40;DE405;2020;PM2.5;WHO_2021_AQG_Scen_Base;183681;644;9.2;10.3
Germany;DE40;DE406;2020;PM2.5;WHO_2021_AQG_Scen_Base;177219;905;9.5;10.1
Germany;DE40;DE407;2020;PM2.5;WHO_2021_AQG_Scen_Base;115311;738;9.4;9.7
Germany;DE40;DE408;2020;PM2.5;WHO_2021_AQG_Scen_Base;159020;654;9.1;9.6
Germany;DE40;DE40H;2020;PM2.5;WHO_2021_AQG_Scen_Base;171102;738;9.5;10.0
Germany;DE40;DE40I;2020;PM2.5;WHO_2021_AQG_Scen_Base;129765;1214;8.9;10.0
Germany;DE40;DE40D;2020;PM2.5;WHO_2021_AQG_Scen_Base;103872;841;8.5;9.0
Germany;DE40;DE40E;2020;PM2.5;WHO_2021_AQG_Scen_Base;212634;956;9.1;9.7
Germany;DE40;DE40F;2020;PM2.5;WHO_2021_AQG_Scen_Base;83107;850;8.4;8.7
Germany;DE40;DE40G;2020;PM2.5;WHO_2021_AQG_Scen_Base;125243;758;9.7;10.3
Germany;DE40;DE409;2020;PM2.5;WHO_2021_AQG_Scen_Base;198278;1177;9.8;10.5
Germany;DE40;DE40A;2020;PM2.5;WHO_2021_AQG_Scen_Base;210563;794;8.9;9.8
Germany;DE40;DE40B;2020;PM2.5;WHO_2021_AQG_Scen_Base;122470;526;9.3;9.8
Germany;DE40;DE40C;2020;PM2.5;WHO_2021_AQG_Scen_Base;180558;918;9.6;10.5
Germany;DE40;DE401;2020;PM2.5;WHO_2021_AQG_Scen_Base;75010;130;9.1;9.5
Germany;DE40;DE402;2020;PM2.5;WHO_2021_AQG_Scen_Base;103644;109;10.1;10.6
Slovakia;SK01;SK010;2018;NO2;WHO_2021_AQG_Scen_Base;607732;699;11.4;17.6
Slovakia;SK01;SK010;2018;PM10;WHO_2021_AQG_Scen_Base;607732;699;22.5;24.2
Slovakia;SK01;SK010;2019;NO2;WHO_2021_AQG_Scen_Base;608546;699;10.5;16.2
Slovakia;SK01;SK010;2019;O3;WHO_2021_AQG_Scen_Base;608546;699;5797.7;5509.6
Slovakia;SK01;SK010;2020;NO2;WHO_2021_AQG_Scen_Base;609378;699;8.9;13.2
Slovakia;SK01;SK010;2020;O3;WHO_2021_AQG_Scen_Base;609378;699;4539.3;4505.7
Slovakia;SK01;SK010;2020;PM2.5;WHO_2021_AQG_Scen_Base;609378;699;12.2;13.0
Germany;DE91;DE912;2019;NO2;WHO_2021_AQG_Scen_Base;100704;133;10.2;13.4
Germany;DE91;DE913;2019;NO2;WHO_2021_AQG_Scen_Base;124097;119;11.9;14.2
Germany;DE91;DE914;2019;NO2;WHO_2021_AQG_Scen_Base;177645;665;9.1;11.7
Germany;DE91;DE91B;2019;NO2;WHO_2021_AQG_Scen_Base;124928;347;8.6;11.9
Germany;DE91;DE91C;2019;NO2;WHO_2021_AQG_Scen_Base;335738;786;9.2;12.9
Germany;DE91;DE916;2019;NO2;WHO_2021_AQG_Scen_Base;145333;395;7.6;10.6
Germany;DE91;DE917;2019;NO2;WHO_2021_AQG_Scen_Base;94734;291;9.0;12.0
Germany;DE91;DE918;2019;NO2;WHO_2021_AQG_Scen_Base;142834;571;9.1;12.0
Germany;DE91;DE91A;2019;NO2;WHO_2021_AQG_Scen_Base;137351;316;10.7;12.8
Germany;DE91;DE911;2019;NO2;WHO_2021_AQG_Scen_Base;250897;160;13.1;16.0
Germany;DE91;DE91B;2020;O3;WHO_2021_AQG_Scen_Base;125149;347;4007.8;3733.8
Germany;DE91;DE91C;2020;O3;WHO_2021_AQG_Scen_Base;336335;786;4350.4;3875.4
Germany;DE91;DE916;2020;O3;WHO_2021_AQG_Scen_Base;145591;395;4391.0;3806.9
Germany;DE91;DE917;2020;O3;WHO_2021_AQG_Scen_Base;94902;291;4021.7;3860.0
Germany;DE91;DE918;2020;O3;WHO_2021_AQG_Scen_Base;143088;571;4278.0;3922.9
Germany;DE91;DE91A;2020;O3;WHO_2021_AQG_Scen_Base;137595;316;3872.1;3703.1
Germany;DE91;DE911;2020;O3;WHO_2021_AQG_Scen_Base;251342;160;3764.2;3668.0
Germany;DE91;DE912;2020;O3;WHO_2021_AQG_Scen_Base;100883;133;3933.5;3661.8
Germany;DE91;DE913;2020;O3;WHO_2021_AQG_Scen_Base;124316;119;3834.1;3770.5
Germany;DE91;DE914;2020;O3;WHO_2021_AQG_Scen_Base;177960;665;3947.5;3816.3
Germany;DE91;DE91B;2020;PM10;WHO_2021_AQG_Scen_Base;125149;347;12.4;12.8
Germany;DE91;DE91C;2020;PM10;WHO_2021_AQG_Scen_Base;336335;786;11.8;12.6
Germany;DE91;DE911;2020;PM10;WHO_2021_AQG_Scen_Base;251342;160;12.9;13.2
Germany;DE91;DE912;2020;PM10;WHO_2021_AQG_Scen_Base;100883;133;12.3;12.7
Germany;DE91;DE913;2020;PM10;WHO_2021_AQG_Scen_Base;124316;119;12.9;13.1
Germany;DE91;DE914;2020;PM10;WHO_2021_AQG_Scen_Base;177960;665;12.3;12.7
Germany;DE91;DE916;2020;PM10;WHO_2021_AQG_Scen_Base;145591;395;10.7;11.4
Germany;DE91;DE917;2020;PM10;WHO_2021_AQG_Scen_Base;94902;291;12.6;13.0
Germany;DE91;DE918;2020;PM10;WHO_2021_AQG_Scen_Base;143088;571;11.9;12.4
Germany;DE91;DE91A;2020;PM10;WHO_2021_AQG_Scen_Base;137595;316;12.5;12.7
Germany;DE91;DE911;2020;PM2.5;WHO_2021_AQG_Scen_Base;251342;160;8.6;8.7
Germany;DE91;DE912;2020;PM2.5;WHO_2021_AQG_Scen_Base;100883;133;8.4;8.6
Germany;DE91;DE913;2020;PM2.5;WHO_2021_AQG_Scen_Base;124316;119;8.6;8.6
Germany;DE91;DE914;2020;PM2.5;WHO_2021_AQG_Scen_Base;177960;665;8.2;8.4
Germany;DE91;DE91B;2020;PM2.5;WHO_2021_AQG_Scen_Base;125149;347;8.4;8.6
Germany;DE91;DE91C;2020;PM2.5;WHO_2021_AQG_Scen_Base;336335;786;7.8;8.3
Germany;DE91;DE916;2020;PM2.5;WHO_2021_AQG_Scen_Base;145591;395;7.2;7.6
Germany;DE91;DE917;2020;PM2.5;WHO_2021_AQG_Scen_Base;94902;291;8.4;8.6
Germany;DE91;DE918;2020;PM2.5;WHO_2021_AQG_Scen_Base;143088;571;7.9;8.1
Germany;DE91;DE91A;2020;PM2.5;WHO_2021_AQG_Scen_Base;137595;316;8.4;8.5
Germany;DE50;DE501;2018;NO2;WHO_2021_AQG_Scen_Base;550945;259;18.7;22.3
Germany;DE50;DE502;2018;NO2;WHO_2021_AQG_Scen_Base;108685;56;17.9;20.6
Germany;DE50;DE501;2018;O3;WHO_2021_AQG_Scen_Base;550945;259;4282.7;4302.5
Germany;DE50;DE502;2018;O3;WHO_2021_AQG_Scen_Base;108685;56;3312.6;3152.0
Germany;DE50;DE501;2018;PM10;WHO_2021_AQG_Scen_Base;550945;259;18.9;19.2
Germany;DE50;DE502;2018;PM10;WHO_2021_AQG_Scen_Base;108685;56;18.6;19.2
Germany;DE50;DE501;2018;PM2.5;WHO_2021_AQG_Scen_Base;550945;259;12.7;12.8
Germany;DE50;DE502;2018;PM2.5;WHO_2021_AQG_Scen_Base;108685;56;12.5;12.7
Germany;DE50;DE502;2019;NO2;WHO_2021_AQG_Scen_Base;108984;56;14.7;17.5
Germany;DE50;DE501;2019;NO2;WHO_2021_AQG_Scen_Base;552454;259;17.5;20.7
Germany;DE50;DE502;2019;O3;WHO_2021_AQG_Scen_Base;108984;56;3645.3;3735.6
Germany;DE50;DE501;2019;O3;WHO_2021_AQG_Scen_Base;552454;259;3338.0;3331.3
Germany;DE50;DE501;2019;PM10;WHO_2021_AQG_Scen_Base;552454;259;17.0;17.2
Germany;DE50;DE502;2019;PM10;WHO_2021_AQG_Scen_Base;108984;56;16.7;17.2
Germany;DE50;DE502;2019;PM2.5;WHO_2021_AQG_Scen_Base;108984;56;10.9;11.0
Germany;DE50;DE501;2019;PM2.5;WHO_2021_AQG_Scen_Base;552454;259;11.1;11.2
Italy;ITF6;ITF62;2020;NO2;WHO_2021_AQG_Scen_Base;163001;602;6.1;13.7
Italy;ITF6;ITF63;2020;NO2;WHO_2021_AQG_Scen_Base;359572;1259;5.4;9.7
Italy;ITF6;ITF64;2020;NO2;WHO_2021_AQG_Scen_Base;159901;569;4.9;7.2
Italy;ITF6;ITF65;2020;NO2;WHO_2021_AQG_Scen_Base;527177;1456;4.9;8.5
Italy;ITF6;ITF61;2020;NO2;WHO_2021_AQG_Scen_Base;708309;2998;6.1;12.1
Italy;ITF3;ITF31;2018;NO2;WHO_2021_AQG_Scen_Base;930426;1996;11.8;21.8
Italy;ITF3;ITF32;2018;NO2;WHO_2021_AQG_Scen_Base;300027;1767;8.7;14.6
Italy;ITF3;ITF33;2018;NO2;WHO_2021_AQG_Scen_Base;2959936;1049;18.5;25.5
Italy;ITF3;ITF34;2018;NO2;WHO_2021_AQG_Scen_Base;445802;2126;8.7;16.7
Italy;ITF3;ITF35;2018;NO2;WHO_2021_AQG_Scen_Base;1046336;3025;8.3;18.6
Italy;ITF3;ITF31;2018;PM10;WHO_2021_AQG_Scen_Base;930426;1996;20.6;24.7
Italy;ITF3;ITF32;2018;PM10;WHO_2021_AQG_Scen_Base;300027;1767;18.6;21.1
Italy;ITF3;ITF33;2018;PM10;WHO_2021_AQG_Scen_Base;2959936;1049;25.2;27.2
Italy;ITF3;ITF34;2018;PM10;WHO_2021_AQG_Scen_Base;445802;2126;17.3;21.3
Italy;ITF3;ITF35;2018;PM10;WHO_2021_AQG_Scen_Base;1046336;3025;17.5;23.1
Italy;ITF3;ITF34;2018;PM2.5;WHO_2021_AQG_Scen_Base;445802;2126;10.1;11.2
Italy;ITF3;ITF35;2018;PM2.5;WHO_2021_AQG_Scen_Base;1046336;3025;9.4;10.9
Italy;ITF3;ITF31;2018;PM2.5;WHO_2021_AQG_Scen_Base;930426;1996;12.6;13.9
Italy;ITF3;ITF32;2018;PM2.5;WHO_2021_AQG_Scen_Base;300027;1767;11.4;12.5
Italy;ITF3;ITF33;2018;PM2.5;WHO_2021_AQG_Scen_Base;2959936;1049;12.7;13.4
Italy;ITF3;ITF31;2019;O3;WHO_2021_AQG_Scen_Base;920161;1996;7739.4;5913.9
Italy;ITF3;ITF32;2019;O3;WHO_2021_AQG_Scen_Base;296717;1767;8671.9;7597.0
Italy;ITF3;ITF33;2019;O3;WHO_2021_AQG_Scen_Base;2927279;1049;6689.1;5828.6
Italy;ITF3;ITF34;2019;O3;WHO_2021_AQG_Scen_Base;440882;2126;8697.1;7783.6
Italy;ITF3;ITF35;2019;O3;WHO_2021_AQG_Scen_Base;1034790;3025;7707.4;6809.2
Italy;ITF3;ITF34;2019;PM10;WHO_2021_AQG_Scen_Base;440882;2126;17.3;22.4
Italy;ITF3;ITF35;2019;PM10;WHO_2021_AQG_Scen_Base;1034790;3025;17.8;24.4
Italy;ITF3;ITF31;2019;PM10;WHO_2021_AQG_Scen_Base;920161;1996;20.7;26.1
Italy;ITF3;ITF32;2019;PM10;WHO_2021_AQG_Scen_Base;296717;1767;18.5;22.2
Italy;ITF3;ITF33;2019;PM10;WHO_2021_AQG_Scen_Base;2927279;1049;25.3;27.5
Italy;ITF3;ITF31;2019;PM2.5;WHO_2021_AQG_Scen_Base;920161;1996;13.2;14.3
Italy;ITF3;ITF32;2019;PM2.5;WHO_2021_AQG_Scen_Base;296717;1767;11.2;12.4
Italy;ITF3;ITF33;2019;PM2.5;WHO_2021_AQG_Scen_Base;2927279;1049;12.7;12.8
Italy;ITF3;ITF34;2019;PM2.5;WHO_2021_AQG_Scen_Base;440882;2126;9.6;11.1
Italy;ITF3;ITF35;2019;PM2.5;WHO_2021_AQG_Scen_Base;1034790;3025;9.7;11.4
Spain;ES42;ES421;2019;O3;WHO_2021_AQG_Scen_Base;408739;468;7705.0;7025.5
Spain;ES42;ES422;2019;O3;WHO_2021_AQG_Scen_Base;536574;556;7820.5;7329.6
Spain;ES42;ES423;2019;O3;WHO_2021_AQG_Scen_Base;218596;736;8023.9;6971.5
Spain;ES42;ES424;2019;O3;WHO_2021_AQG_Scen_Base;258154;907;8754.5;7376.2
Spain;ES42;ES425;2019;O3;WHO_2021_AQG_Scen_Base;715680;1158;7550.4;7156.2
Spain;ES51;ES511;2018;PM2.5;WHO_2021_AQG_Scen_Base;5514199;2976;10.2;13.4
Spain;ES51;ES512;2018;PM2.5;WHO_2021_AQG_Scen_Base;738507;1999;8.3;10.0
Spain;ES51;ES513;2018;PM2.5;WHO_2021_AQG_Scen_Base;442654;1431;7.6;9.8
Spain;ES51;ES514;2018;PM2.5;WHO_2021_AQG_Scen_Base;791361;1095;7.9;9.0
Spain;ES51;ES512;2019;NO2;WHO_2021_AQG_Scen_Base;742917;1999;8.1;15.6
Spain;ES51;ES513;2019;NO2;WHO_2021_AQG_Scen_Base;445297;1431;6.7;15.3
Spain;ES51;ES514;2019;NO2;WHO_2021_AQG_Scen_Base;796088;1095;8.4;14.3
Spain;ES51;ES511;2019;NO2;WHO_2021_AQG_Scen_Base;5547126;2976;14.0;28.8
Spain;ES51;ES511;2019;O3;WHO_2021_AQG_Scen_Base;5547126;2976;6060.6;5063.5
Spain;ES51;ES512;2019;O3;WHO_2021_AQG_Scen_Base;742917;1999;6563.1;6536.2
Spain;ES51;ES513;2019;O3;WHO_2021_AQG_Scen_Base;445297;1431;7125.4;6021.1
Spain;ES51;ES514;2019;O3;WHO_2021_AQG_Scen_Base;796088;1095;6770.0;6118.0
Spain;ES51;ES511;2019;PM10;WHO_2021_AQG_Scen_Base;5547126;2976;17.3;22.8
Spain;ES51;ES512;2019;PM10;WHO_2021_AQG_Scen_Base;742917;1999;14.3;16.9
Spain;ES51;ES513;2019;PM10;WHO_2021_AQG_Scen_Base;445297;1431;13.3;17.6
Spain;ES51;ES514;2019;PM10;WHO_2021_AQG_Scen_Base;796088;1095;14.6;16.8
Spain;ES51;ES511;2020;PM10;WHO_2021_AQG_Scen_Base;5593870;2976;16.3;21.0
Spain;ES51;ES512;2020;PM10;WHO_2021_AQG_Scen_Base;749178;1999;13.5;16.6
Spain;ES51;ES513;2020;PM10;WHO_2021_AQG_Scen_Base;449049;1431;12.3;19.3
Spain;ES51;ES514;2020;PM10;WHO_2021_AQG_Scen_Base;802795;1095;15.0;17.7
Spain;ES51;ES511;2020;PM2.5;WHO_2021_AQG_Scen_Base;5593870;2976;9.9;13.0
Spain;ES51;ES512;2020;PM2.5;WHO_2021_AQG_Scen_Base;749178;1999;7.8;9.5
Spain;ES51;ES513;2020;PM2.5;WHO_2021_AQG_Scen_Base;449049;1431;6.9;11.1
Spain;ES51;ES514;2020;PM2.5;WHO_2021_AQG_Scen_Base;802795;1095;8.4;9.7
France;FRB0;FRB01;2018;O3;WHO_2021_AQG_Scen_Base;324854;4711;5752.2;5598.3
France;FRB0;FRB02;2018;O3;WHO_2021_AQG_Scen_Base;447063;3766;5341.5;5085.7
France;FRB0;FRB03;2018;O3;WHO_2021_AQG_Scen_Base;240163;4821;5542.6;5282.9
France;FRB0;FRB04;2018;O3;WHO_2021_AQG_Scen_Base;614081;5068;5364.5;5123.4
France;FRB0;FRB05;2018;O3;WHO_2021_AQG_Scen_Base;343808;4474;5609.8;5426.2
France;FRB0;FRB06;2018;O3;WHO_2021_AQG_Scen_Base;681828;4658;5717.7;5547.0
France;FRB0;FRB01;2018;PM10;WHO_2021_AQG_Scen_Base;324854;4711;12.6;13.4
France;FRB0;FRB02;2018;PM10;WHO_2021_AQG_Scen_Base;447063;3766;14.2;15.3
France;FRB0;FRB03;2018;PM10;WHO_2021_AQG_Scen_Base;240163;4821;12.7;13.5
France;FRB0;FRB04;2018;PM10;WHO_2021_AQG_Scen_Base;614081;5068;13.4;14.9
France;FRB0;FRB05;2018;PM10;WHO_2021_AQG_Scen_Base;343808;4474;13.3;14.1
France;FRB0;FRB06;2018;PM10;WHO_2021_AQG_Scen_Base;681828;4658;13.9;15.1
France;FRB0;FRB01;2018;PM2.5;WHO_2021_AQG_Scen_Base;324854;4711;7.8;8.3
France;FRB0;FRB05;2018;PM2.5;WHO_2021_AQG_Scen_Base;343808;4474;8.3;9.0
France;FRB0;FRB06;2018;PM2.5;WHO_2021_AQG_Scen_Base;681828;4658;8.6;9.3
France;FRB0;FRB02;2018;PM2.5;WHO_2021_AQG_Scen_Base;447063;3766;9.0;10.1
France;FRB0;FRB03;2018;PM2.5;WHO_2021_AQG_Scen_Base;240163;4821;7.8;8.4
France;FRB0;FRB04;2018;PM2.5;WHO_2021_AQG_Scen_Base;614081;5068;8.3;9.5
France;FRB0;FRB05;2019;NO2;WHO_2021_AQG_Scen_Base;344585;4474;4.3;7.3
France;FRB0;FRB06;2019;NO2;WHO_2021_AQG_Scen_Base;683368;4658;5.4;10.2
France;FRB0;FRB01;2019;NO2;WHO_2021_AQG_Scen_Base;325588;4711;4.5;8.0
France;FRB0;FRB02;2019;NO2;WHO_2021_AQG_Scen_Base;448072;3766;5.6;9.7
France;FRB0;FRB03;2019;NO2;WHO_2021_AQG_Scen_Base;240706;4821;4.1;7.1
France;FRB0;FRB04;2019;NO2;WHO_2021_AQG_Scen_Base;615468;5068;4.4;9.4
France;FRB0;FRB01;2019;PM2.5;WHO_2021_AQG_Scen_Base;325588;4711;6.8;7.4
France;FRB0;FRB02;2019;PM2.5;WHO_2021_AQG_Scen_Base;448072;3766;7.4;8.1
France;FRB0;FRB03;2019;PM2.5;WHO_2021_AQG_Scen_Base;240706;4821;6.7;7.4
France;FRB0;FRB04;2019;PM2.5;WHO_2021_AQG_Scen_Base;615468;5068;7.5;8.9
France;FRB0;FRB05;2019;PM2.5;WHO_2021_AQG_Scen_Base;344585;4474;7.2;7.8
France;FRB0;FRB06;2019;PM2.5;WHO_2021_AQG_Scen_Base;683368;4658;7.6;8.4
France;FRB0;FRB04;2020;NO2;WHO_2021_AQG_Scen_Base;616774;5068;4.0;7.8
France;FRB0;FRB05;2020;NO2;WHO_2021_AQG_Scen_Base;345317;4474;3.4;5.6
France;FRB0;FRB06;2020;NO2;WHO_2021_AQG_Scen_Base;684817;4658;4.5;8.0
France;FRB0;FRB01;2020;NO2;WHO_2021_AQG_Scen_Base;326279;4711;3.9;6.4
